,symbol,company,sector,2016Q2_weight,2016Q2_vol_shares,2016Q2_vol_$,2016Q2_price_change,2016Q3_weight,2016Q3_vol_shares,2016Q3_vol_shares_change,2016Q3_vol_$,2016Q3_vol_$_change,2016Q3_price_change,2016Q4_weight,2016Q4_vol_shares,2016Q4_vol_shares_change,2016Q4_vol_$,2016Q4_vol_$_change,2016Q4_price_change,2017Q1_weight,2017Q1_vol_shares,2017Q1_vol_shares_change,2017Q1_vol_$,2017Q1_vol_$_change,2017Q1_price_change,2017Q2_weight,2017Q2_vol_shares,2017Q2_vol_shares_change,2017Q2_vol_$,2017Q2_vol_$_change,2017Q2_price_change,2017Q3_weight,2017Q3_vol_shares,2017Q3_vol_shares_change,2017Q3_vol_$,2017Q3_vol_$_change,2017Q3_price_change,2017Q4_weight,2017Q4_vol_shares,2017Q4_vol_shares_change,2017Q4_vol_$,2017Q4_vol_$_change,2017Q4_price_change,2018Q1_weight,2018Q1_vol_shares,2018Q1_vol_shares_change,2018Q1_vol_$,2018Q1_vol_$_change,2018Q1_price_change,2018Q2_weight,2018Q2_vol_shares,2018Q2_vol_shares_change,2018Q2_vol_$,2018Q2_vol_$_change,2018Q2_price_change,2018Q3_weight,2018Q3_vol_shares,2018Q3_vol_shares_change,2018Q3_vol_$,2018Q3_vol_$_change,2018Q3_price_change,2018Q4_weight,2018Q4_vol_shares,2018Q4_vol_shares_change,2018Q4_vol_$,2018Q4_vol_$_change,2018Q4_price_change,2019Q1_weight,2019Q1_vol_shares,2019Q1_vol_shares_change,2019Q1_vol_$,2019Q1_vol_$_change,2019Q1_price_change,2019Q2_weight,2019Q2_vol_shares,2019Q2_vol_shares_change,2019Q2_vol_$,2019Q2_vol_$_change,2019Q2_price_change,2019Q3_weight,2019Q3_vol_shares,2019Q3_vol_shares_change,2019Q3_vol_$,2019Q3_vol_$_change,2019Q3_price_change,2019Q4_weight,2019Q4_vol_shares,2019Q4_vol_shares_change,2019Q4_vol_$,2019Q4_vol_$_change,2019Q4_price_change,2020Q1_weight,2020Q1_vol_shares,2020Q1_vol_shares_change,2020Q1_vol_$,2020Q1_vol_$_change,2020Q1_price_change,2020Q2_weight,2020Q2_vol_shares,2020Q2_vol_shares_change,2020Q2_vol_$,2020Q2_vol_$_change,2020Q2_price_change,2020Q3_weight,2020Q3_vol_shares,2020Q3_vol_shares_change,2020Q3_vol_$,2020Q3_vol_$_change,2020Q3_price_change,2020Q4_weight,2020Q4_vol_shares,2020Q4_vol_shares_change,2020Q4_vol_$,2020Q4_vol_$_change,2020Q4_price_change
407,SJM,JM Smucker,Consumer Staples,0.0011498984190332965,59642428,8049167228.3287,18.037,0.0014579828205313835,66343734,11.236,9729615631.0408,20.877,-11.098,0.0008192596591209816,47076549,-29.041,6086676451.830951,-37.442,-5.505,0.0014715861613707822,78996542,67.804,10749442679.6617,76.606,1.988,0.0009062642537305004,54547227,-30.95,6906962668.855149,-35.746,-9.775,0.0011066124338709464,72361473,32.658,8151342872.775701,18.016,-11.675,0.0009740557269882065,70697467,-2.3,7801312467.112101,-4.294,18.256,0.0008060948505357746,68279236,-3.421,8519318786.7264,9.204,-0.193,0.000994949994331169,88583645,29.737,9762965587.40525,14.598,-13.323,0.0008379605358832829,71532867,-19.248,7818937800.574549,-19.912,-4.402,0.0007809237416617137,85745035,19.868,8931046082.701,14.223,-9.233,0.0007785598057177226,72429449,-15.529,7567117193.1425,-15.272,25.161,0.000667441744854906,51516203,-28.874,6262697384.615,-17.238,-1.175,0.0006865971346250321,56496155,9.667,6253994155.83,-0.139,-5.09,0.0006230620315260586,54227234,-4.016,5730042452.27,-8.378,-5.379,0.0005115816186123573,69387579,27.957,7387490206.049999,28.926,6.598,0.0005834093199896194,73755685,6.295,8273457682.579999,11.993,-2.65,0.00039546032845062514,51936320,-29.583,5823794804.425,-29.609,9.498,0.0004306821898657933,52740161,1.548,6113821912.414999,4.98,0.452
408,SLB,Schlumberger,Energy,0.005033173469647218,461174887,35231681577.957504,9.272,0.0045212824354509944,380748516,-17.439,30172056650.3529,-14.361,-0.544,0.00379211226386288,343790524,-9.707,28173437032.061996,-6.624,6.468,0.00421096752705496,376614585,9.548,30759703540.449997,9.18,-7.966,0.00449491589528401,480298530,27.531,34257355027.05,11.371,-15.859,0.0037615481384438176,417595799,-13.055,27707684886.25395,-19.119,5.505,0.0043329620149266035,538566158,28.968,34703138280.485,25.247,-2.121,0.00357640356992746,537304572,-0.234,37797688574.67249,8.917,-4.819,0.0032418769753472763,464146978,-13.616,31810978973.0619,-15.839,4.132,0.0030369452770667538,442588033,-4.645,28337475583.028,-10.919,-8.391,0.0033690819241417535,820890491,85.475,38530555950.16,35.97,-41.046,0.002910510185956239,660205980,-19.574,28288349215.077503,-26.582,22.767,0.002637498797382877,618029647,-6.388,24748012763.100006,-12.515,-9.641,0.0027816585474264594,695977984,12.612,25337239877.385002,2.381,-15.463,0.0027734199748113645,723162770,3.906,25505990398.29,0.666,16.997,0.001953401031144382,1139907683,57.628,28208071715.339996,10.594,-66.708,0.0014146930691254435,1155674812,1.383,20062077927.477802,-28.878,40.489,0.0009605169326320978,762489142,-34.022,14145169867.585,-29.493,-15.892,0.0011907557358090495,919256370,20.56,16903574564.324999,19.501,42.122
409,SNA,Snap-on,Industrials,0.0007170381185885401,31663957,5019190939.02,1.492,0.0006349680463860301,27435257,-13.355,4237357904.5857997,-15.577,-3.71,0.0006528115353902265,30090013,9.676,4850052795.479501,14.459,13.364,0.0006848229915948,29077165,-3.366,5002401957.222501,3.141,-1.81,0.0008452164920099369,39356640,35.352,6441695932.9275,28.772,-6.304,0.0009316994626294806,45577361,15.806,6862928286.200201,6.539,-5.815,0.0007568287039420022,37686663,-17.313,6061518904.865,-11.677,17.374,0.0006909131434484951,44762866,18.776,7302005860.805,20.465,-15.447,0.000595388698022176,38595278,-13.778,5842262830.3324995,-19.991,9.497,0.0006831932881963388,36861473,-4.492,6374817903.025001,9.116,14.966,0.0006252870867201304,45414342,23.203,7151105144.443748,12.177,-21.456,0.0006722185852375357,41346805,-8.957,6533546654.404551,-8.636,9.267,0.0005779813382606343,33340782,-19.363,5423278126.345,-16.993,4.749,0.0004338487601145085,25607326,-23.195,3951789882.9449997,-27.133,-5.494,0.0004509971778277308,25501973,-0.411,4147633532.535,4.956,7.385,0.00034362709531933423,35419257,38.888,4962144277.370001,19.638,-36.138,0.0003771137698220532,42536517,20.094,5347934476.255001,7.775,33.17,0.00023258087143405897,23685936,-44.316,3425130596.47,-35.954,5.191,0.0003551966320190371,30183511,27.432,5042253901.26,47.213,15.776
410,SNPS,Synopsys,Information Technology,0.0003809895181130605,52982034,2666886302.9749002,12.667,0.00044542766261899047,52416101,-1.068,2972490407.7650003,11.459,10.111,0.00039967323075978196,49975495,-4.656,2969365835.3724995,-0.105,-0.742,0.0007856699610023901,83339355,66.76,5739055199.500001,93.275,21.697,0.0006917358628913456,71644171,-14.033,5271965392.0275,-8.139,0.69,0.0005197989658115928,49327807,-31.149,3828855944.1025,-27.373,9.759,0.0007331424290682354,67301903,36.438,5871813094.045,53.357,5.665,0.0005329793817057635,64324671,-4.424,5632862257.445,-4.069,-3.097,0.000557989684320872,62942476,-2.149,5475284302.92,-2.797,3.084,0.000707827549473693,68885049,9.441,6604678079.539999,20.627,15.835,0.000668985700775253,86084799,24.969,7650864999.415,15.84,-15.046,0.0007158892333694673,69987645,-18.699,6957998199.279999,-9.056,39.808,0.0009804560120809814,76368446,9.117,9199753161.865002,32.218,10.473,0.0009839920219788523,66228436,-13.278,8962869264.23,-2.575,4.452,0.000904495814491088,60712461,-8.329,8318271941.945001,-7.192,1.214,0.0008474891829580351,87856458,44.709,12238160659.130001,47.124,-8.21,0.0007718826863169718,66599825,-24.195,10946240525.045547,-10.556,58.691,0.0007039406611009511,50796183,-23.729,10366668082.244999,-5.295,9.88,0.000750310518269646,46196752,-9.055,10651159940.33065,2.744,19.813
411,SO,Southern Company,Utilities,0.0024031799769870313,334284685,16822005487.060001,4.136,0.002837472247588667,360381541,7.807,18935418129.770004,12.563,-4.558,0.0021989804388460044,332976695,-7.604,16337289778.824999,-13.721,-3.926,0.002120355358534017,313268275,-5.919,15488483777.153498,-5.196,1.282,0.002000963746495472,304314194,-2.858,15250057410.834,-1.539,-3.623,0.001901716744004086,288288193,-5.266,14008106860.91,-8.144,2.396,0.0018150252799467633,285411743,-0.998,14536724082.875551,3.774,-2.256,0.0019404688389355594,462166386,61.93,20508098548.965,41.078,-6.978,0.0015019663004755095,329528831,-28.699,14738072655.4424,-28.135,3.579,0.001865465564958311,381356363,15.728,17406498990.012497,18.106,-6.055,0.0015508490141248042,390195420,2.318,17736308007.472504,1.895,0.966,0.00156810668772274,312520495,-19.907,15241021935.893103,-14.069,17.722,0.0015163019989728355,265739576,-14.969,14227669510.420002,-6.649,6.966,0.0019173598259174757,301222586,13.353,17464618684.230003,22.751,12.105,0.0019195923412907126,284777332,-5.46,17653692650.325,1.083,3.409,0.001659909321472725,391120184,37.342,23969907066.975002,35.778,-14.941,0.0013095620922601555,334236870,-14.544,18571192097.545,-22.523,-0.096,0.0008877994020763623,244803455,-26.757,13074286276.555,-29.599,4.551,0.0009984826676277584,236153938,-3.533,14174129685.77,8.412,13.131
412,SPG,Simon Property Group,Real Estate,0.0025586420895121658,87964924,17910223820.6725,4.329,0.00250643796161565,77277446,-12.15,16726313661.6943,-6.61,-4.954,0.0023153546023457388,92690038,19.944,17201889753.557503,2.843,-13.874,0.0029094343670573544,119239897,28.644,21252440923.872498,23.547,-4.049,0.0027680176363428744,129963374,8.993,21096048312.9,-0.736,-6.161,0.00213205099630948,98212474,-24.431,15704756390.97,-25.556,-0.831,0.002206157879581029,109025819,11.01,17669345288.4975,12.51,6.426,0.0017585929548873424,116920231,7.241,18585919496.7175,5.187,-10.517,0.0017237558939574914,106277835,-9.102,16914387225.16585,-8.994,9.694,0.001603542682588248,84549022,-20.445,14962519067.211,-11.54,3.867,0.0015930292206349757,102063754,20.715,18218702571.785,21.762,-5.296,0.0016502742483413952,90207660,-11.616,16039639532.2675,-11.961,8.981,0.0015467529157474043,84809023,-5.985,14513394636.715,-9.515,-12.547,0.0016820572754871082,98399165,16.024,15321322854.65,5.567,-3.13,0.0015988954363508842,98284928,-0.116,14704376552.349998,-4.027,-4.458,0.0016910648627898443,246388596,150.688,24419808408.17,66.072,-63.282,0.002698563603714306,589073823,139.083,38268932315.784996,56.713,34.739,0.0015540892194708276,347515548,-41.006,22886484612.57,-40.196,-7.335,0.0018850567234859272,346487166,-0.296,26759641734.395397,16.923,31.524
413,SPGI,S&P Global,Financials,0.0010891622583749736,72641749,7624020532.0175,9.729,0.001035979963163901,57609892,-20.693,6913446922.077499,-9.32,17.994,0.001432911660098032,89154706,54.756,10645794116.642502,53.987,-14.576,0.0012816457265736009,75705368,-15.085,9361991594.5683,-12.059,20.598,0.0012577575785331573,68869130,-9.03,9585818491.2825,2.391,11.366,0.001343270904017764,65136262,-5.42,9894576795.3924,3.221,6.755,0.0013912244065871512,68333378,4.908,11142459314.1275,12.612,8.043,0.0014887564138180282,85237146,24.737,15734116744.039999,41.209,12.56,0.001536617780785906,76458419,-10.299,15078090959.6291,-4.169,7.198,0.0013766861839154471,62335555,-18.471,12845740559.367502,-14.805,-3.444,0.0018335998006084036,117812068,88.997,20969991617.3875,63.245,-13.517,0.0016631532631918038,84125888,-28.593,16164815548.2775,-22.915,24.387,0.001484025650192455,63822561,-24.134,13924816105.385,-13.857,7.438,0.0021883500178636085,79448600,24.484,19932981849.835,43.147,6.241,0.0020802111454309674,73616993,-7.34,19130837011.22,-4.024,11.586,0.0021361923317460532,118283927,60.675,30847668006.17,61.246,-10.751,0.0019599558637778307,94035674,-20.5,27794571226.56,-9.897,40.827,0.0012366372204519974,51686532,-45.035,18211488994.72,-34.478,9.134,0.0019322339600221965,81702456,58.073,27429354179.65,50.616,-9.91
414,SRE,Sempra Energy,Utilities,0.001175830828124284,77707083,8230691347.2872,10.292,0.0012252670036138344,75331460,-3.057,8176623772.71,-0.657,-6.237,0.001108226766441404,81225570,7.824,8233552924.875,0.696,-5.944,0.0008246337098537274,56748085,-30.135,6023672298.965001,-26.84,9.438,0.0012598914790618587,84870217,49.556,9602081707.259651,59.406,2.055,0.0009378386538257976,59660293,-29.704,6908149766.522499,-28.056,0.884,0.0012982049282684468,89877255,50.648,10397456748.2725,50.51,-6.669,0.0015822569338026023,155321407,72.815,16722289210.275,60.831,3.711,0.0017672777947693025,157235002,1.232,17341446697.848,3.703,4.228,0.0014253703187934092,115094482,-26.801,13300008041.169998,-23.305,-1.31,0.0012086076300307567,121195886,5.301,13822259285.83,3.927,-4.67,0.0012003049719769743,99386415,-17.995,11666217962.65,-15.598,16.916,0.0013772491052436227,98912566,-0.477,12922917147.244997,10.772,9.105,0.0013884720469598726,90442297,-8.563,12647148712.560001,-2.134,7.361,0.0015805003330137323,99240273,9.728,14535204435.124998,14.929,2.747,0.0011390706049385095,124943765,25.9,16448739813.615,13.165,-25.335,0.0010006603011337603,116066536,-7.105,14190586904.26,-13.728,8.196,0.0007965602841374288,95465245,-17.75,11730642267.824999,-17.335,-0.813,0.0008455566096136645,92931932,-2.654,12003241948.904999,2.324,6.726
415,STE,Steris,Health Care,0.0005326104672242686,54264943,3728216899.2375,-2.579,0.0003534428502948817,33451037,-38.356,2358644445.2448,-36.735,5.712,0.0003077340335097379,33719756,0.803,2286305049.1225,-3.067,-7.444,0.0003128728381738911,33270193,-1.333,2285431005.16825,-0.038,2.736,0.00034090910593716065,33527544,0.774,2598189720.59,13.685,16.846,0.0002942252897230613,25563708,-23.753,2167272971.9700003,-16.585,8.466,0.0002379801541886025,21350087,-16.483,1906007523.3449996,-12.055,-1.387,0.0001941678264999963,22685025,6.253,2052088052.6402,7.664,5.814,0.0002579118213276303,25078444,10.551,2530764611.84295,23.326,11.76,0.00026259837977138714,21639477,-13.713,2450282931.0450006,-3.18,9.077,0.000270930436880123,27685860,27.941,3098500004.41,26.455,-7.103,0.00029108426909128576,24071081,-13.056,2829158095.6500006,-8.693,21.183,0.0005109290914029745,35801128,48.731,4794117702.585001,69.454,15.995,0.0005148893563467057,31461381,-12.122,4689962808.03,-2.173,-3.66,0.0006904620355128684,42935340,36.47,6349892265.91,35.393,5.284,0.0004815601805802091,46764936,8.919,6953965874.125,9.513,-8.265,0.0004378044120980805,40986711,-12.356,6208602010.0,-10.719,13.483,0.00031462970237562465,28877151,-29.545,4633432721.789999,-25.371,13.891,0.0003110621567846025,23719272,-17.861,4415735489.005,-4.698,7.018
416,STT,State Street Corporation,Financials,0.0014167909485524699,167918150,9917386687.1375,-7.099,0.0014864086145564561,153565440,-8.547,9919310630.170002,0.019,29.955,0.0013364178185344524,131617737,-14.292,9928894673.77,0.097,12.215,0.0016335643282327642,150803793,14.577,11932638788.558,20.181,0.772,0.0012737154666424679,116683405,-22.626,9707439240.408451,-18.648,12.627,0.0014279147926947742,113001626,-3.155,10518066408.894999,8.351,5.581,0.001257233200939009,105326122,-6.792,10069309971.493547,-4.267,2.284,0.0011439232176662913,114946426,9.134,12089702039.852499,20.065,1.506,0.001034018754585521,102378479,-10.934,10146328534.36645,-16.075,-6.263,0.001553199415430383,165401406,61.559,14492770364.5825,42.838,-9.358,0.0012775526194202837,206592911,24.904,14610749690.9225,0.814,-25.006,0.0012280234473164382,171911026,-16.788,11935624307.247501,-18.309,6.043,0.001089028835867267,168640606,-1.902,10218506850.57,-14.386,-15.649,0.001254146736311401,206416833,22.4,11423622330.915,11.793,4.171,0.0012225899589808108,157812099,-23.547,11243651534.215,-1.575,33.322,0.0009908914889018685,216412103,37.133,14308960492.71,27.263,-32.876,0.0006964648305838577,163420381,-24.486,9876723092.705,-30.975,26.973,0.0006014303526865064,136974152,-16.183,8857037510.999,-10.324,-6.787,0.0006612697321092112,137671040,0.509,9387166391.64,5.985,21.787
417,STX,Seagate Technology,Information Technology,0.0017429950300178357,506109349,12200780732.05275,-27.929,0.0016296958155066707,340553355,-32.712,10875514894.35,-10.862,60.358,0.0013809574292242162,276620082,-18.773,10259800994.545,-5.661,-1.011,0.0019174588505841566,317871372,14.913,14006392928.95,36.517,18.897,0.001748788072762166,305576216,-3.868,13328136781.945004,-4.842,-15.078,0.0016160521288288527,351675709,15.086,11903892093.714996,-10.686,-14.774,0.0013986174814831908,293685633,-16.49,11201671211.104998,-5.899,24.45,0.0015296308576850856,306002883,4.194,16166103646.4525,44.319,38.936,0.0012887824901428439,219927513,-28.129,12646202495.205,-21.773,-4.288,0.0012164939511204926,217220242,-1.231,11351000591.645002,-10.242,-14.562,0.0009999696675646423,273762470,26.03,11436168099.23,0.75,-19.217,0.0009886178662689748,217337735,-20.611,9608750924.915003,-15.979,26.292,0.0009514019138676061,192202229,-11.565,8927134575.605,-7.094,-2.584,0.0010134652483705271,186933606,-2.741,9231331476.365,3.408,10.293,0.0008601752511786882,137862902,-26.25,7910674148.405001,-14.306,10.185,0.0007039671150853705,196512052,42.542,10165631404.39,28.505,-18.408,0.0006326151036791693,178381859,-9.226,8971255875.281,-11.749,2.152,0.0006446556441882656,202455910,13.496,9493600043.21045,5.822,1.861,0.0007233909959627159,183420240,-9.402,10269019305.717598,8.168,24.769
418,STZ,Constellation Brands,Consumer Staples,0.0022623301408388904,101160284,15836071541.5275,10.003,0.0015289740068713522,61897403,-38.813,10203363981.537651,-35.569,0.453,0.0023872863816796763,112689992,82.059,17736305750.41,73.828,-7.894,0.002550423038544616,120541832,6.968,18629983742.294994,5.039,4.555,0.0021699623155604425,92532606,-23.236,16538055699.210499,-11.229,19.248,0.0018567526839404981,69113361,-25.309,13676900144.527552,-17.3,2.688,0.002239320384576188,83240017,20.44,17934947200.678997,31.133,13.847,0.002537230339334343,121922025,46.47,26815050464.3175,49.513,-0.615,0.0022578340453683144,98359265,-19.326,22155039160.355804,-17.378,-4.507,0.0029735473812385112,131127642,33.315,27745915261.34075,25.235,-0.208,0.0024966942278514103,142604229,8.752,28553480978.702,2.911,-25.653,0.002678890277872048,156595936,9.812,26037147732.7171,-8.813,9.253,0.0025481078563787873,124220070,-20.675,23909245309.984997,-8.173,11.322,0.0014368408777112238,65281934,-47.447,13087724953.835,-45.261,4.161,0.0014961381681658171,72872457,11.627,13759360680.435001,5.132,-8.598,0.0012969715202384806,114569503,57.219,18728906697.774998,36.118,-24.535,0.0010924384192539046,94947830,-17.126,15492112866.285002,-17.282,26.245,0.0008721185689840225,70313236,-25.945,12843360573.71645,-17.097,3.597,0.0009159657977584443,66574504,-5.317,13002747494.86,1.241,14.686
419,SWK,Stanley Black & Decker,Industrials,0.0010278279586965644,64893228,7194686925.872549,6.635,0.0010273206801836537,56855627,-12.386,6855660579.295,-4.712,10.873,0.0011070657191028178,69030506,21.414,8224926942.359499,19.973,-6.612,0.0009359244382541838,54728195,-20.719,6836613693.1706505,-16.879,14.691,0.001214769705067028,67442576,23.232,9258192596.272501,35.421,5.717,0.0011706420302441114,59914334,-11.162,8622986944.420002,-6.861,6.828,0.0011433625728569615,55974276,-6.576,9157308403.3275,6.196,11.638,0.0011278797253968598,73655651,31.588,11920144294.87395,30.171,-9.941,0.0012452600728508076,85021652,15.431,12219137954.5509,2.508,-13.298,0.001281139810218608,83650199,-1.613,11954205551.43475,-2.168,11.066,0.0011582722475456156,106938101,27.84,13246597929.18,10.811,-18.644,0.0011303651337330092,85647358,-19.909,10986446224.403603,-17.062,15.791,0.0011209303761965754,74443504,-13.081,10517843376.530003,-4.265,4.797,0.0010061880593372197,64564785,-13.27,9165045884.145,-12.862,-1.749,0.001103970187902656,65471774,1.405,10152754818.375,10.777,14.067,0.0010260256024061053,112773105,72.247,14816314373.24,45.934,-40.177,0.0010015046311617505,119037911,5.555,14202560536.695,-4.142,48.025,0.0006577499461943156,62237482,-47.716,9686434880.244999,-31.798,16.339,0.0008201962010577553,65788681,5.706,11643233977.400002,20.201,9.158
420,SWKS,Skyworks Solutions,Information Technology,0.0017951812909989123,184730131,12566079035.54205,-18.074,0.0020749006694211576,198861503,7.65,13846518423.79,10.19,21.805,0.0014405622664848009,139272040,-29.965,10702634173.660002,-22.705,-1.452,0.0018407698856561098,149308334,7.206,13446205795.980001,25.635,30.258,0.0016064669922870492,119681530,-19.843,12243457136.04,-8.945,-2.241,0.0014929405989499596,105732291,-11.655,10997048594.654999,-10.18,5.662,0.0017697563483227608,135841623,28.477,14174160555.074997,28.891,-7.058,0.001478014314301993,151339227,11.409,15620587461.282497,10.205,4.438,0.0012860685788896767,130781661,-13.584,12619572189.84,-19.212,-3.234,0.0011836831296506566,118153474,-9.656,11044845634.135,-12.478,-4.976,0.0009586197113606466,143711039,21.631,10963268704.995,-0.739,-26.578,0.000992293332638259,125692698,-12.538,9644474172.5725,-12.029,25.205,0.0011067039418215146,132494033,5.411,10384354792.635,7.672,-7.283,0.001015874375162045,115950807,-12.486,9253275443.380001,-10.892,-4.816,0.0014131646871064385,131438200,13.357,12996288073.1725,40.451,51.46,0.0012801862375798859,178707502,35.963,18486518959.954205,42.245,-26.744,0.0010710748437544634,137340754,-23.148,15189151237.48145,-17.837,48.106,0.001092292689273493,115796261,-15.687,16085781634.8489,5.903,13.939,0.0012436052359085224,121294788,4.748,17653808586.9323,9.748,3.647
421,SYF,Synchrony Financial,Financials,0.0022775650267879287,563528971,15942714130.715,-11.392,0.001684921133205865,409860941,-27.269,11244052237.005,-29.472,11.111,0.0019833306369610006,467861410,14.151,14735123046.504997,31.048,30.28,0.0017343933589664166,354054634,-24.325,12669160994.847052,-14.021,-6.667,0.002325093365762384,613103823,73.166,17720364687.03,39.87,-13.44,0.001598988353720817,393160668,-35.874,11778199776.0144,-33.533,3.293,0.0016699438603438434,389787069,-0.858,13374752076.41325,13.555,23.842,0.001477406073059274,420400343,7.854,15614159184.21,16.744,-13.493,0.0010803923986923273,308676943,-26.575,10601370791.924,-32.104,-0.06,0.0013012541905784787,384476823,24.556,12141891107.252897,14.531,-6.329,0.0009610009640370773,411894166,7.131,10990501936.939651,-9.483,-24.928,0.0014631419077938046,472525546,14.72,14220829543.425,29.392,37.797,0.001189239188636192,329064512,-30.36,11158794327.394999,-21.532,8.04,0.0010497866643334203,279316188,-15.118,9562171661.545002,-14.308,-2.433,0.0011538875556786842,296677210,6.216,10611824095.57305,10.977,4.924,0.0010165941284583399,550349620,85.505,14680119250.345,38.337,-55.479,0.000837109266836035,609211232,10.695,11871233210.650002,-19.134,48.029,0.0005605457310458988,341144948,-44.002,8254945139.245,-30.463,17.354,0.0006041110624050302,288229532,-15.511,8575760822.65,3.886,31.229
422,SYK,Stryker Corporation,Health Care,0.0014522929916878004,90930629,10165897231.5592,12.043,0.0014192369810779243,81210147,-10.69,9471051456.0207,-6.835,-3.081,0.0014039354460443302,91091768,12.168,10430515800.689398,10.13,3.409,0.0014033237386436971,81710259,-10.299,10250808607.433052,-1.723,9.947,0.0012366848653822112,68527010,-16.134,9425215838.727299,-8.054,5.144,0.001380095646181043,70949467,3.535,10165829033.652948,7.858,1.858,0.0013773591464559805,72229557,1.804,11031411020.15,8.515,8.721,0.0012426620676881692,81546081,12.898,13133236481.751049,19.053,2.999,0.001594729102075493,93019254,14.07,15648309395.953901,19.15,4.843,0.0013046175586131745,71417260,-23.223,12173274405.55585,-22.207,6.04,0.0013305151480009774,91138138,27.614,15216456443.2925,24.999,-12.062,0.0015699137925922863,85905550,-5.741,15258585871.544199,0.277,27.023,0.001521984122289137,75164178,-12.504,14280985652.4,-6.407,3.177,0.0015603028143302874,66175135,-11.959,14212300328.744999,-0.481,4.171,0.0019832227151806202,88286765,33.414,18238874743.27,28.332,-3.03,0.001761901651275108,139607680,58.13,25442726476.615,39.497,-21.072,0.0015335020021451705,119280676,-14.56,21746933904.185,-14.526,17.388,0.0010658394806915986,80562397,-32.46,15696215229.279999,-27.823,15.128,0.0010841505333361481,68022228,-15.566,15390242371.369999,-1.949,16.775
423,SYY,Sysco,Consumer Staples,0.0016559256493597744,239105153,11591304282.8435,8.907,0.001690645103313896,219891163,-8.036,11282250237.866499,-2.666,-3.571,0.001599830777255575,229476855,4.359,11885917011.07785,5.351,13.023,0.0015782714791761025,217459524,-5.237,11528743096.18745,-3.005,-6.129,0.0013029793995473398,186466791,-14.252,9930470096.238653,-13.863,-3.323,0.0011914816545769312,168923840,-9.408,8776492289.269999,-11.621,6.853,0.0010407682877911146,146560965,-13.238,8335620225.78,-5.023,12.463,0.0009890840797222363,173261057,18.218,10453264372.58475,25.405,-1.094,0.001056803184615761,163475919,-5.648,10369901183.8275,-0.797,14.045,0.0013523439556678211,174871743,6.971,12618605317.9746,21.685,7.61,0.0011404537137742127,195184622,11.616,13042816000.48625,3.362,-14.748,0.0013155571192591344,196758273,0.806,12786397168.975,-1.966,7.4,0.0011146970489144647,147094550,-25.241,10459355212.180002,-18.199,5.316,0.0014750111667892693,183324716,24.631,13435405934.11,28.453,11.894,0.0011983646967574843,136592021,-25.492,11020861869.73,-17.972,7.516,0.0012236632804142752,313139765,129.252,17670299656.355,60.335,-46.356,0.0012257788284309422,331538255,5.875,17383042947.284996,-1.626,30.205,0.0007777638680044183,196061642,-40.863,11453834550.99,-34.109,14.375,0.0008886712751307047,183789315,-6.259,12615283479.73,10.14,19.159
424,T,AT&T,Communication Services,0.007680808128718229,1360354984,53764843966.595,11.827,0.007979714802632386,1274367995,-6.321,53251353021.185,-0.955,-6.622,0.008078606672176912,1553876465,21.933,60019878249.47,12.711,4.702,0.006917557181354283,1213296316,-21.918,50530431962.6,-15.811,-2.67,0.006739124314477618,1315005105,8.383,51361266726.86,1.644,-9.303,0.007839364755563502,1538511366,16.997,57745013585.13,12.429,3.515,0.010187110305761684,2289517116,48.814,81589613848.805,41.293,-0.816,0.006139658725371862,1757649023,-23.231,64887785709.565,-20.471,-8.73,0.008493314715331265,2525923981,43.71,83340810856.04977,28.438,-9.753,0.007643367384195263,2202850864,-12.79,71319604688.74297,-14.424,4.415,0.0070985830353109325,2650687915,20.33,81183051337.815,13.83,-15.211,0.006093263132701234,1947837288,-26.516,59222728780.994995,-27.05,10.035,0.006047610784371583,1790923105,-8.056,56745560993.77155,-4.183,6.011,0.008037502647095348,2077036100,15.976,73211046256.1925,29.016,11.92,0.007386881033837647,1779537434,-14.323,67934073610.755005,-7.208,2.978,0.006921065405721139,2859451656,60.685,99943588745.1984,47.118,-25.562,0.005212839061690779,2452817317,-14.221,73924433335.7,-26.034,6.519,0.004223587227685506,2102872617,-14.267,62199172920.83501,-15.861,-5.377,0.005329253744900738,2646913498,25.871,75652323427.97105,21.629,0.842
